Public Method,..npi..controller.EventoController.visualizarRevisoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,,,,0,,,,17,,,2,12,0,,,,,10,5,1,9,13,2,,,12,,,4,4,4,1,1,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,..npi..controller.EventoController.visualizarSubmissoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,0,,,,13,,,2,9,0,,,,,7,3,0,7,10,2,,,9,,,3,3,3,1,1,,,,,0,,1,0,,,0.00,3,3,3,1
Public Class,..npi..controller.EventoControllerOrganizador,2,2,2,1,16,1,8,6,1,31,31,0,,0,11,,,,7,8,,,,7,7,0,0,0,7,,,,,,,165,,,,24,,,,95,,,48,52,46,,,,,,,,48,63,34,,,36,,,,,,,,5,5,5,3,,1,3,,87,87,0.48,14,14,14,9
Public Method,..npi..controller.EventoControllerOrganizador.atibuirRevisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,,2,,,,3,,,1,1,25,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,8.33,1,1,1,1
Public Method,..npi..controller.EventoControllerOrganizador.atualizarTrilha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,,,,0,,,,22,,,3,16,1,,,,,13,5,1,9,14,2,,,13,,,5,5,5,1,4,,,,,0,,3,0,,,0.05,5,5,5,1
Public Method,..npi..controller.EventoControllerOrganizador.consideracoesRevisores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,,,,1,,,,16,,,4,12,0,,,,,8,3,0,9,12,4,,,11,,,3,3,3,3,3,,,,,3,,2,3,,,0.00,3,3,3,3
Public Method,..npi..controller.EventoControllerOrganizador.convidarPessoasPorEmail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,,,,1,,,,12,,,4,9,0,,,,,9,2,0,7,9,4,,,8,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,..npi..controller.EventoControllerOrganizador.getUsuarioLogado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.EventoControllerOrganizador.isUsuarioLogadoOrganizadorEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,3,,,,3,,,1,1,9,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Method,..npi..controller.EventoControllerOrganizador.removerRevisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,,1,,,,3,,,1,1,11,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3.67,1,1,1,1
Public Class,..npi..controller.LoginController,1,1,1,1,9,1,8,0,1,27,27,0,,0,1,,,,10,6,,,,10,10,0,0,0,10,,,,,,,137,,,,28,,,,107,,,44,57,3,,,,,,,,50,67,26,,,50,,,,,,,,3,3,3,3,,1,2,,88,88,0.03,16,16,17,12
Public Method,..npi..controller.LoginController.cadastro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,,,,2,,,,16,,,3,12,0,,,,,9,3,0,9,12,3,,,11,,,3,3,3,3,3,,,,,3,,2,3,,,0.00,3,3,3,3
Public Method,..npi..controller.LoginController.esqueciSenha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,2,,,,12,,,4,8,1,,,,,9,2,0,5,7,2,,,6,,,2,2,2,1,1,,,,,0,,1,0,,,0.08,2,2,2,1
Public Method,..npi..controller.LoginController.esqueciSenhaForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.LoginController.login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,3,0,,,,,2,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.LoginController.loginfailed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,1,,,,7,,,1,4,0,,,,,3,2,0,3,5,1,,,4,,,2,2,3,1,1,,,,,0,,1,0,,,0.00,2,2,3,1
Public Method,..npi..controller.LoginController.paginaInicial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,2,0,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.LoginController.perfil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,0,,,,5,,,2,3,0,,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.LoginController.perfil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21,,,,5,,,,16,,,3,13,0,,,,,10,2,0,10,12,3,,,11,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,..npi..controller.LoginController.resetarSenha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,0,,,,5,,,2,2,0,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.LoginController.resetarSenhaForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,10,,,2,7,0,,,,,5,2,0,5,7,2,,,6,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,..npi..controller.ParticipacaoController,2,2,2,1,11,0,10,0,1,13,13,0,,0,0,,,,2,2,,,,2,2,0,0,0,2,,,,,,,35,,,,6,,,,29,,,11,15,0,,,,,,,,14,19,7,,,14,,,,,,,,2,2,2,1,,1,1,,50,25,0.00,4,4,4,2
Public Method,..npi..controller.ParticipacaoController.registrarParticipacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,1,,,,12,,,2,9,0,,,,,9,2,0,7,9,2,,,8,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,..npi..controller.ParticipacaoController.registrarParticipacaoPage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,9,,,2,6,0,,,,,5,2,0,5,7,2,,,6,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,..npi..controller.RestController,1,1,1,1,4,0,4,0,1,19,19,0,,0,0,,,,5,5,,,,5,5,0,0,0,5,,,,,,,53,,,,11,,,,42,,,24,11,0,,,,,,,,15,22,11,,,11,,,,,,,,2,2,2,1,,1,1,,80,80,0.00,6,6,6,5
Public Method,..npi..controller.RestController.atualizarStatusAtividade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.RestController.atualizarStatusParticipacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.RestController.getAllByName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.RestController.getRevisoresByEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.RestController.informarApresentacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,1,5,0,,,,,5,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,..npi..controller.RevisaoController,1,1,2,1,30,6,10,14,1,26,26,0,,0,6,,,,8,5,,,,8,8,0,0,0,8,,,,,,,366,,,,90,,,,107,,,47,63,169,,,,,,,,59,75,33,,,53,,,,,,,,3,3,3,1,,1,2,,72,72,1.58,15,15,16,8
Public Method,..npi..controller.RevisaoController.adicionarRevisores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,0,,,,10,,,1,7,0,,,,,5,2,0,6,8,1,,,7,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,..npi..controller.RevisaoController.avaliarTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,,,,1,,,,16,,,4,12,0,,,,,14,3,0,9,12,4,,,10,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,..npi..controller.RevisaoController.detalhesEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,,,,11,,,,3,,,1,1,37,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,12.33,1,1,1,1
Public Method,..npi..controller.RevisaoController.excluirRevisao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,,,,0,,,,11,,,2,8,0,,,,,6,2,0,7,9,2,,,8,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,..npi..controller.RevisaoController.listarEventosAtivos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,,,,16,,,,3,,,1,1,55,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,18.33,1,1,1,1
Public Method,..npi..controller.RevisaoController.revisarTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36,,,,13,,,,12,,,5,7,11,,,,,7,2,0,7,9,4,,,7,,,2,2,2,1,1,,,,,0,,1,0,,,0.92,2,2,2,1
Public Method,..npi..controller.RevisaoController.trabalhosRevisao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30,,,,7,,,,13,,,4,10,10,,,,,9,2,0,9,11,4,,,10,,,2,2,2,1,1,,,,,0,,1,0,,,0.77,2,2,2,1
Public Method,..npi..controller.RevisaoController.verRevisaoTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,,,,3,,,,14,,,4,11,0,,,,,12,2,0,8,10,4,,,9,,,2,2,3,1,1,,,,,0,,1,0,,,0.00,2,2,3,1
Public Class,..npi..controller.SessaoController,1,1,1,1,4,0,4,0,1,15,15,0,,0,1,,,,5,2,,,,5,5,0,0,0,5,,,,,,,49,,,,10,,,,35,,,18,12,4,,,,,,,,12,19,9,,,11,,,,,,,,2,2,2,1,,1,1,,50,50,0.11,6,6,6,5
Public Method,..npi..controller.SessaoController.adicionarTrabalhoNaSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.SessaoController.editarSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.SessaoController.enviarEmailParaAutoresPrincipaisDoArtigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.SessaoController.excluirTrabalhoSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.SessaoController.verTrabalhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,9,,,1,6,0,,,,,4,2,0,5,7,1,,,6,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,..npi..controller.SessaoControllerProduct,1,1,1,1,8,0,8,0,1,17,17,0,,0,0,,,,4,2,,,,4,4,0,0,0,4,,,,,,,47,,,,4,,,,43,,,21,20,0,,,,,,,,20,26,10,,,18,,,,,,,,2,2,2,1,,1,1,,25,25,0.00,5,5,5,4
Public Method,..npi..controller.SessaoControllerProduct.adicionarTrabalhoNaSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,0,,,,8,,,3,4,0,,,,,5,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.SessaoControllerProduct.editarSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,0,,,,8,,,3,5,0,,,,,5,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.SessaoControllerProduct.enviarEmailParaAutoresPrincipaisDoArtigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,0,,,,5,,,2,3,0,,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.SessaoControllerProduct.excluirTrabalhoSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,,,,0,,,,12,,,3,8,0,,,,,8,2,0,6,8,2,,,7,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,..npi..controller.TrabalhoController,1,1,3,1,14,2,12,0,1,27,27,0,,0,0,,,,8,2,,,,8,8,0,1,0,7,,,,,,,255,,,,35,,,,115,,,39,65,105,,,,,,,,58,71,13,,,60,,,,,,,,3,3,10,3,,1,1,,50,50,0.91,12,12,26,10
Public Method,..npi..controller.TrabalhoController.editarTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,29,,,,6,,,,23,,,5,17,0,,,,,22,2,0,16,18,2,,,17,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,..npi..controller.TrabalhoController.getEdicaoTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,1,,,,5,,,1,3,0,,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.TrabalhoController.getSubmeterTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.TrabalhoController.removerTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,2,,,,6,,,1,4,0,,,,,8,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..controller.TrabalhoController.submeterTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,32,,,,7,,,,25,,,7,16,0,,,,,16,2,0,15,17,1,,,16,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,..npi..controller.TrabalhoController.submeterTrabalhoFinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,4,,,,9,,,3,5,0,,,,,8,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,..npi..controller.TrabalhoController.trabalhoInvalido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,7,,,1,5,0,,,,,8,1,0,1,2,1,,,1,,,1,1,10,1,0,,,,,0,,0,0,,,0.00,1,1,10,1
Public Method,..npi..controller.TrabalhoController.visualizarTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,,,,0,,,,16,,,2,12,1,,,,,15,3,0,9,12,2,,,11,,,3,3,8,3,2,,,,,2,,1,2,,,0.06,3,3,8,3
Package,..npi..model,1,1,1,1,3,0,3,0,,,,,23,0,0,,21,,326,137,,,,326,,5,1,0,320,,,,,,,2126,,,,477,,,,1636,,,799,512,13,,,,,,,,664,1075,607,,,484,,,,,,,,7,7,7,7,,,2,,,,0.01,406,406,428,387
Public Class,..npi..model.Arquivo,1,1,1,1,3,0,3,0,1,9,9,0,,0,0,,,,12,4,,,,12,12,0,0,0,12,,,,,,,67,,,,16,,,,51,,,24,15,0,,,,,,,,19,34,18,,,16,,,,,,,,3,3,4,3,,1,1,,75,75,0.00,14,14,15,14
Public Constructor,..npi..model.Arquivo.Arquivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,..npi..model.Arquivo.Arquivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,1,0,0,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,2,4,0,,,,,3,3,0,4,7,2,,,5,,,3,3,4,3,2,,,,,2,,1,2,,,0.00,3,3,4,3
Public Method,..npi..model.Arquivo.getConteudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.getFormato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.getId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.getNome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.setConteudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.setFormato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.setId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Arquivo.setNome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,..npi..model.Atividade,1,1,1,1,3,0,3,0,1,14,14,0,,0,0,,,,25,12,,,,25,25,0,0,0,25,,,,,,,137,,,,37,,,,100,,,47,28,0,,,,,,,,40,68,39,,,29,,,,,,,,3,3,4,3,,1,1,,91,91,0.00,27,27,28,27
Public Method,..npi..model.Atividade.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,2,4,0,,,,,3,3,0,4,7,2,,,5,,,3,3,4,3,2,,,,,2,,1,2,,,0.00,3,3,4,3
Public Method,..npi..model.Atividade.getCargaHoraria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getCodigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getDescricao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getInicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getLocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getNome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getParticipacoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getPontuacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.getTermino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.isAtivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setAtivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setCargaHoraria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setCodigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setDescricao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setInicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setLocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setNome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setPontuacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,..npi..model.Atividade.setTermino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
