,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,....controller.LoginController.resetarSenha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,0,,,,5,,,2,2,0,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.LoginController.resetarSenhaForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,10,,,2,7,0,,,,,5,2,0,5,7,2,,,6,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,....controller.ParticipacaoController,2,2,2,1,11,0,10,0,1,13,13,0,,0,0,,,,2,2,,,,2,2,0,0,0,2,,,,,,,35,,,,6,,,,29,,,11,15,0,,,,,,,,14,19,7,,,14,,,,,,,,2,2,2,1,,1,1,,50,25,0.00,4,4,4,2
Public Method,....controller.ParticipacaoController.registrarParticipacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,1,,,,12,,,2,9,0,,,,,9,2,0,7,9,2,,,8,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.ParticipacaoController.registrarParticipacaoPage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,9,,,2,6,0,,,,,5,2,0,5,7,2,,,6,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,....controller.RestController,1,1,1,1,4,0,4,0,1,19,19,0,,0,0,,,,5,5,,,,5,5,0,0,0,5,,,,,,,53,,,,11,,,,42,,,24,11,0,,,,,,,,15,22,11,,,11,,,,,,,,2,2,2,1,,1,1,,80,80,0.00,6,6,6,5
Public Method,....controller.RestController.atualizarStatusAtividade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.RestController.atualizarStatusParticipacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.RestController.getAllByName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.RestController.getRevisoresByEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.RestController.informarApresentacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,1,5,0,,,,,5,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,....controller.RevisaoController,2,2,2,1,31,6,11,14,1,26,26,0,,0,6,,,,8,5,,,,8,8,0,0,0,8,,,,,,,370,,,,88,,,,113,,,47,68,169,,,,,,,,61,79,33,,,57,,,,,,,,4,4,4,4,,1,2,,70,70,1.50,17,17,18,11
Public Method,....controller.RevisaoController.adicionarRevisores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,0,,,,10,,,1,7,0,,,,,5,2,0,6,8,1,,,7,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.RevisaoController.avaliarTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,,,,1,,,,16,,,4,12,0,,,,,14,3,0,9,12,4,,,10,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,....controller.RevisaoController.detalhesEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,,,,11,,,,3,,,1,1,37,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,12.33,1,1,1,1
Public Method,....controller.RevisaoController.excluirRevisao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,,,,0,,,,11,,,2,8,0,,,,,6,2,0,7,9,2,,,8,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.RevisaoController.listarEventosAtivos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,,,,16,,,,3,,,1,1,55,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,18.33,1,1,1,1
Public Method,....controller.RevisaoController.revisarTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,,,,11,,,,18,,,5,12,11,,,,,11,4,1,9,13,4,,,11,,,4,4,4,4,6,,,,,5,,2,5,,,0.61,4,4,4,4
Public Method,....controller.RevisaoController.trabalhosRevisao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30,,,,7,,,,13,,,4,10,10,,,,,10,2,0,9,11,4,,,10,,,2,2,2,1,1,,,,,0,,1,0,,,0.77,2,2,2,1
Public Method,....controller.RevisaoController.verRevisaoTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,,,,3,,,,14,,,4,11,0,,,,,12,2,0,8,10,4,,,9,,,2,2,3,1,1,,,,,0,,1,0,,,0.00,2,2,3,1
Public Class,....controller.SessaoController,1,1,1,1,8,0,7,0,1,22,22,0,,0,1,,,,7,3,,,,7,7,0,0,0,7,,,,,,,95,,,,15,,,,75,,,30,38,5,,,,,,,,35,47,16,,,34,,,,,,,,2,2,2,1,,1,1,,57,57,0.07,11,11,11,7
Public Method,....controller.SessaoController.adicionarTrabalhoNaSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,0,,,,6,,,1,4,0,,,,,5,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.SessaoController.atibuirPresenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,2,,,,8,,,2,5,0,,,,,6,2,0,4,6,2,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.SessaoController.editarSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,7,,,2,5,0,,,,,5,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.SessaoController.enviarEmailParaAutoresPrincipaisDoArtigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,0,,,,5,,,2,3,0,,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.SessaoController.excluirSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,0,,,,9,,,1,6,0,,,,,7,2,0,4,6,1,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.SessaoController.excluirTrabalhoSessao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,,,,0,,,,11,,,2,8,0,,,,,8,2,0,6,8,2,,,7,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.SessaoController.verTrabalhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,9,,,1,6,0,,,,,4,2,0,5,7,1,,,6,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,....controller.TrabalhoController,1,1,3,1,14,2,12,0,1,27,27,0,,0,0,,,,8,2,,,,8,8,0,1,0,7,,,,,,,255,,,,35,,,,115,,,39,65,105,,,,,,,,58,71,13,,,60,,,,,,,,3,3,10,3,,1,1,,50,50,0.91,12,12,26,10
Public Method,....controller.TrabalhoController.editarTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,29,,,,6,,,,23,,,5,17,0,,,,,22,2,0,16,18,2,,,17,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.TrabalhoController.getEdicaoTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,1,,,,5,,,1,3,0,,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.TrabalhoController.getSubmeterTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.TrabalhoController.removerTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,2,,,,6,,,1,4,0,,,,,8,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.TrabalhoController.submeterTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,32,,,,7,,,,25,,,7,16,0,,,,,16,2,0,15,17,1,,,16,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.TrabalhoController.submeterTrabalhoFinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,4,,,,9,,,3,5,0,,,,,8,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,....controller.TrabalhoController.trabalhoInvalido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,7,,,1,5,0,,,,,8,1,0,1,2,1,,,1,,,1,1,10,1,0,,,,,0,,0,0,,,0.00,1,1,10,1
Public Method,....controller.TrabalhoController.visualizarTrabalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,,,,0,,,,16,,,2,12,1,,,,,15,3,0,9,12,2,,,11,,,3,3,8,3,2,,,,,2,,1,2,,,0.06,3,3,8,3
Package,....model,1,1,1,1,3,0,3,0,,,,,21,0,0,,19,,314,135,,,,314,,5,1,0,308,,,,,,,2125,,,,460,,,,1653,,,796,547,12,,,,,,,,678,1091,602,,,512,,,,,,,,7,7,7,7,,,3,,,,0.01,408,408,436,384
Public Class,....model.Arquivo,1,1,1,1,3,0,3,0,1,9,9,0,,0,0,,,,12,4,,,,12,12,0,0,0,12,,,,,,,67,,,,16,,,,51,,,24,15,0,,,,,,,,19,34,18,,,16,,,,,,,,3,3,4,3,,1,1,,75,75,0.00,14,14,15,14
Public Constructor,....model.Arquivo.Arquivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,....model.Arquivo.Arquivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,1,0,0,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,2,4,0,,,,,3,3,0,4,7,2,,,5,,,3,3,4,3,2,,,,,2,,1,2,,,0.00,3,3,4,3
Public Method,....model.Arquivo.getConteudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.getFormato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.getId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.getNome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.setConteudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.setFormato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.setId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Arquivo.setNome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,....model.Atividade,1,1,1,1,3,0,3,0,1,14,14,0,,0,0,,,,25,12,,,,25,25,0,0,0,25,,,,,,,137,,,,37,,,,100,,,47,28,0,,,,,,,,40,68,39,,,29,,,,,,,,3,3,4,3,,1,1,,91,91,0.00,27,27,28,27
Public Method,....model.Atividade.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,2,4,0,,,,,3,3,0,4,7,2,,,5,,,3,3,4,3,2,,,,,2,,1,2,,,0.00,3,3,4,3
Public Method,....model.Atividade.getCargaHoraria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getCodigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getDescricao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getInicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getLocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getNome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getParticipacoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getPontuacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.getTermino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.isAtivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setAtivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setCargaHoraria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setCodigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setDescricao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setInicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setLocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setNome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setPontuacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Atividade.setTermino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Enum Type,....model.Avaliacao,1,1,1,1,1,0,1,0,1,1,1,0,,0,0,,,,4,6,,,,4,4,1,0,0,3,,,,,,,14,,,,3,,,,11,,,6,2,0,,,,,,,,4,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,,,0.00,4,4,4,4
Constructor,....model.Avaliacao.Avaliacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Avaliacao.getDescricao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Avaliacao.valueOf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Avaliacao.values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,....model.Email,1,1,1,1,3,0,3,0,1,3,3,0,,0,0,,,,11,5,,,,11,11,0,1,0,10,,,,,,,72,,,,6,,,,66,,,25,24,0,,,,,,,,30,49,26,,,24,,,,,,,,3,3,3,1,,1,2,,74,74,0.00,13,13,13,11
Private Constructor,....model.Email.Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,0,,,,6,,,1,4,0,,,,,5,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,....model.Email.EmailBuilder,1,1,1,1,4,0,4,0,1,4,4,0,,0,0,,,,3,4,,,,3,3,0,0,0,3,,,,,,,21,,,,2,,,,19,,,8,8,0,,,,,,,,11,15,8,,,8,,,,,,,,1,1,1,1,,1,0,,58,58,0.00,3,3,3,3
Public Constructor,....model.Email.EmailBuilder.EmailBuilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,0,,,,6,,,1,4,0,,,,,5,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.EmailBuilder.build,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.EmailBuilder.emailDestinatario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.getAssunto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.getCorpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.getEnderecosDestinatarios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.getNomeConvidado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.getNomeEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.setAssunto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.setCorpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.setEnderecoDestinatario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,1,3,0,,,,,4,3,0,1,5,2,,,3,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,....model.Email.setNomeConvidado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.Email.setNomeEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Enum Type,....model.EstadoEvento,1,1,1,1,1,0,1,0,1,1,1,0,,0,0,,,,4,4,,,,4,4,1,0,0,3,,,,,,,12,,,,3,,,,9,,,5,2,0,,,,,,,,4,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,,,0.00,4,4,4,4
Constructor,....model.EstadoEvento.EstadoEvento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....model.EstadoEvento.getEstado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
